# Tetrahedron method
       19.7987212838        0.1364162145        0.1336251202        0.1342623064        0.1364162145        0.1342623064        0.1336251202        3.4921027837        0.5851506151        0.5851506151
       19.9208663744        0.0539783536        0.0538959160        0.0533401977        0.0539783536        0.0533401977        0.0538959160        1.3534032314        0.3611926422        0.3611926422
       20.0430114650        0.0863750302        0.0861288358        0.0863736669        0.0863750302        0.0863736669        0.0861288358        1.7524355947        1.0304347052        1.0304347052
       20.1651565556        0.0623779645        0.0575262390        0.0606042064        0.0623779645        0.0606042064        0.0575262390        0.9287380924        0.7749987929        0.7749987929
       20.2873016462        0.0622935410        0.0623822143        0.0623228885        0.0622935410        0.0623228885        0.0623822143        0.7454151160        0.8837577488        0.8837577488
       20.4094467367        0.0041403423        0.0041323429        0.0041339772        0.0041403423        0.0041339772        0.0041323429        0.0208166548        0.0754456112        0.0754456112
       20.5315918273        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       20.6537369179        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       20.7758820085        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       20.8980270991        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       21.0201721896        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       21.1423172802        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       21.2644623708        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       21.3866074614        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       21.5087525519        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       21.6308976425        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       21.7530427331        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       21.8751878237        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
